gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	transcript_id	Arabidopsis_Genes
Cau.Cau9AG000187	0.00000000000000000000000000726447673881485	1.02028059265877	0.585	0.317	0.000000000000000000000334906906612842	5	/	AT4G25740;AT5G41520;AT5G52650
Cau.Cau4BG001752	0.0000000000000000000000000437262162876478	1.01974146188368	0.306	0.113	0.00000000000000000000201586602329314	5	/	AT5G20720
Cau.Cau5AG000424	0.000000000000000000000000123974374969249	0.968235853858088	0.35	0.138	0.00000000000000000000571546663483232	5	/	AT1G64750;AT5G45010
Cau.Cau9BG001854	0.000000000000000000000000152759889379271	1.15327691834789	0.282	0.099	0.00000000000000000000704253642016317	5	transcript:AT4G16146.1	AT4G16146
Cau.Cau3AG001736	0.000000000000000000000000244369536929008	1.07783334707731	0.405	0.174	0.0000000000000000000112659243915011	5	/	AT1G31812
Cau.Cau3AG001001	0.000000000000000000000000245629771555784	1.08156753095198	0.344	0.137	0.0000000000000000000113240237282647	5	/	AT1G34760
Cau.Cau5AG000586	0.000000000000000000000000364958526451591	0.947879172790343	0.476	0.23	0.0000000000000000000168253179864712	5	/	AT1G13440;AT3G04120
Cau.Cau9AG001607	0.000000000000000000000000886449997475663	1.08762577517754	0.388	0.169	0.000000000000000000040867117783623	5	/	AT1G54580;AT1G54630;AT3G05020;AT5G27200
Cau.Cau6AG001702	0.00000000000000000000000674729318253622	0.735807131316891	0.643	0.362	0.000000000000000000311063710301285	5	/	AT3G01390;AT4G23710
Cau.Cau9BG001679	0.00000000000000000000000976783528854061	1.03541180295604	0.347	0.143	0.000000000000000000450316742472299	5	/	/
Cau.Cau8AG001692	0.0000000000000000000000228882438215876	0.806734106481781	0.755	0.529	0.00000000000000000105519381666283	5	/	AT1G07890
Cau.Cau4AG001728	0.0000000000000000000000561965521401725	1.19153583750075	0.255	0.092	0.00000000000000000259077344676623	5	transcript:AT5G20720.3	AT5G20720
Cau.Cau7AG002005	0.000000000000000000000139371115273179	0.9449501306283	0.466	0.235	0.00000000000000000642528715632411	5	/	AT1G07770;AT5G59850
Cau.Cau4AG000739	0.000000000000000000000152368171557953	1.09552662193564	0.323	0.13	0.00000000000000000702447744516476	5	/	/
Cau.Cau1BG001156	0.000000000000000000000279499281222687	0.695547005596768	0.772	0.542	0.0000000000000000128854758629283	5	transcript:AT3G16080.1	AT3G16080
Cau.Cau5AG003360	0.000000000000000000000564773875683897	0.876488133395162	0.578	0.347	0.000000000000000026037205216779	5	transcript:AT1G01100.4	AT3G49460;AT5G24510
Cau.Cau7AG000743	0.000000000000000000000800981731918161	0.37197821471923	0.827	0.467	0.0000000000000000369268598048911	5	/	AT1G26355
Cau.Cau3AG002152	0.000000000000000000000802150782959135	0.817435033900036	0.697	0.463	0.000000000000000036980755395982	5	/	AT4G16500;AT5G47550
Cau.Cau3AG000644	0.000000000000000000000806769156349002	0.722127841658396	0.728	0.489	0.0000000000000000371936716460017	5	/	AT1G22780;AT1G34030;AT4G09800
Cau.Cau8AG001434	0.00000000000000000000088279543783507	0.940473469977695	0.347	0.15	0.0000000000000000406986352750724	5	transcript:AT4G21105.3	AT4G21105
Cau.Cau9AG000955	0.00000000000000000000098036849515556	0.914523118662858	0.483	0.252	0.0000000000000000451969483636616	5	/	/
Cau.Cau3BG000165	0.00000000000000000000470046665166353	0.918690656022606	0.52	0.297	0.000000000000000216700913574992	5	transcript:AT5G42190.1	AT1G75950
Cau.Cau2AG000519	0.00000000000000000000703517120270122	0.682393164953358	0.823	0.641	0.000000000000000324335462786932	5	/	AT5G40370
Cau.Cau8AG001965	0.00000000000000000000779432987535215	0.675897523503439	0.52	0.261	0.000000000000000359334195913485	5	transcript:AT2G29960.3	AT2G29960;AT5G58710
Cau.Cau5BG000291	0.0000000000000000000156116879785028	0.928618749812315	0.354	0.157	0.000000000000000719730039184937	5	/	/
Cau.Cau8BG001977	0.0000000000000000000232651334774395	0.705334649278517	0.582	0.319	0.00000000000000107256918357692	5	/	AT2G29960;AT5G58710
Cau.Cau8BG001758	0.0000000000000000000300313584337734	1.00729983457813	0.456	0.243	0.00000000000000138450568651382	5	/	/
Cau.Cau5AG000789	0.0000000000000000000327420864627122	0.878612020127599	0.415	0.2	0.00000000000000150947567010396	5	/	/
Cau.Cau6AG000941	0.0000000000000000000448760408646721	0.885434754411204	0.592	0.376	0.00000000000000206887523594312	5	/	AT1G57660;AT1G57860
Cau.Cau9BG001024	0.0000000000000000000804893046546938	0.785932031964406	0.446	0.223	0.0000000000000037107179231907	5	/	/
Cau.Cau5BG003776	0.000000000000000000120261054491232	0.646111032559799	0.752	0.535	0.00000000000000554427513415478	5	/	/
Cau.Cau9BG000158	0.000000000000000000128569172287121	0.905594882156919	0.391	0.188	0.00000000000000592729598078084	5	/	/
Cau.Cau7BG000745	0.000000000000000000270384234556352	0.262725114713509	0.813	0.452	0.0000000000000124652539815169	5	/	AT1G26355
Cau.Cau5BG000793	0.000000000000000000283249211383282	0.91033394998187	0.293	0.12	0.0000000000000130583551431921	5	transcript:AT5G47570.1	AT5G47570
Cau.Cau6AG001227	0.00000000000000000072891574462505	0.92712426536598	0.425	0.22	0.0000000000000336044736587041	5	/	AT5G01650
Cau.Cau1AG000215	0.00000000000000000137307731459201	0.672332099145148	0.65	0.404	0.000000000000063301610357321	5	/	AT3G51030
Cau.Cau5AG002753	0.00000000000000000172128573237861	0.802372980872845	0.565	0.341	0.0000000000000793547148341189	5	/	/
Cau.Cau4AG000842	0.00000000000000000206872608311095	0.684179501107844	0.701	0.482	0.0000000000000953724098835811	5	/	AT2G19730;AT4G29410
Cau.Cau6BG002402	0.00000000000000000219375310545674	0.760139193929327	0.646	0.422	0.000000000000101136405667767	5	/	/
Cau.Cau3BG000644	0.00000000000000000600924120530581	0.626078889568359	0.738	0.517	0.000000000000277038038047009	5	transcript:AT4G09800.1	AT1G22780;AT1G34030;AT4G09800
Cau.Cau7AG000294	0.00000000000000000671943389878906	0.554916794574544	0.881	0.728	0.000000000000309779341601973	5	/	AT5G39850
Cau.Cau6AG000351	0.0000000000000000110354134787358	0.986296935896449	0.32	0.15	0.000000000000508754632196676	5	/	AT5G38480
Cau.Cau9AG000581	0.0000000000000000148346210789554	0.727847164635972	0.524	0.298	0.000000000000683905700982001	5	/	AT2G42310;AT3G57785
Cau.Cau9BG001446	0.0000000000000000153038733625061	0.85905144011773	0.252	0.101	0.000000000000705539169758255	5	transcript:AT3G22845.1	AT3G22845
Cau.Cau5BG002826	0.0000000000000000155160365625205	0.813807097374031	0.439	0.23	0.00000000000071532031760532	5	/	/
Cau.Cau4BG001345	0.0000000000000000173886932159843	0.42332771674145	0.966	0.902	0.000000000000801653534643306	5	transcript:AT3G09790.2	/
Cau.Cau9BG000930	0.0000000000000000263779972799056	0.92575152116471	0.337	0.16	0.00000000000121607843059821	5	transcript:AT3G23810.1	AT3G23810;AT4G13940
Cau.Cau5BG003773	0.0000000000000000264340671394875	1.01119573965776	0.255	0.107	0.00000000000121866336326465	5	transcript:AT1G02140.1	AT1G02140
Cau.Cau4BG000915	0.000000000000000028518728284258	0.81939601526537	0.456	0.25	0.00000000000131477041136086	5	/	AT4G29735
Cau.Cau6BG001376	0.0000000000000000306376262222786	0.722203366474777	0.52	0.307	0.00000000000141245584409949	5	/	/
Cau.Cau5AG000990	0.0000000000000000417562981407358	0.55356320815886	0.765	0.575	0.0000000000019250488568842	5	/	AT1G13950;AT1G26630;AT1G69410
Cau.Cau6BG000348	0.000000000000000137187164177	0.894884474798291	0.265	0.115	0.00000000000632460264288803	5	transcript:AT3G02520.2	AT5G38480
Cau.Cau6BG001706	0.000000000000000137902555058357	0.533852993421556	0.609	0.363	0.00000000000635758359330036	5	transcript:AT3G01390.2	AT3G01390;AT4G23710
Cau.Cau9AG001788	0.000000000000000145584013500634	0.891317426177888	0.391	0.207	0.00000000000671171419040623	5	/	AT3G06680;AT3G06700
Cau.Cau2BG000527	0.000000000000000157348352485081	0.708749814260624	0.755	0.589	0.00000000000725407374626721	5	transcript:AT5G40370.1	AT5G40370
Cau.Cau2AG001682	0.000000000000000229682975525755	0.846686243835846	0.337	0.157	0.0000000000105888445376884	5	/	/
Cau.Cau9AG001148	0.000000000000000388346928449981	0.765126104248492	0.684	0.515	0.000000000017903570095401	5	/	AT1G04480;AT2G33370;AT3G04400
Cau.Cau4BG000275	0.000000000000000904834792804838	1.04242369717729	0.255	0.113	0.0000000000417146936178887	5	/	AT5G20020
Cau.Cau8AG000165	0.00000000000000123239230242906	0.991634970229057	0.483	0.299	0.0000000000568157499265846	5	/	/
Cau.Cau7AG001180	0.00000000000000125581801296978	0.852733038428662	0.252	0.107	0.0000000000578957220339328	5	/	AT3G25220
Cau.Cau6BG000937	0.00000000000000133211232130793	0.808889601325926	0.554	0.363	0.0000000000614130422369381	5	transcript:AT1G57860.1	AT1G57660;AT1G57860
Cau.Cau8AG000455	0.00000000000000160641977733879	0.767136231930577	0.303	0.138	0.000000000074059164574873	5	/	AT1G49670
Cau.Cau4BG002251	0.00000000000000169776061177202	0.622608013643407	0.602	0.39	0.0000000000782701597239138	5	transcript:AT4G28088.1	AT2G24040;AT4G28088;AT4G30650;AT4G30660
Cau.Cau9AG000874	0.00000000000000177321304942373	0.804095268769806	0.401	0.215	0.0000000000817486680045328	5	/	AT3G23810;AT4G13940
Cau.Cau2BG000407	0.00000000000000193266199571542	0.779360814902127	0.449	0.252	0.0000000000890995833264725	5	transcript:AT5G12110.1	AT5G12110;AT5G19510
Cau.Cau3BG000075	0.00000000000000200179098063728	0.89529345656694	0.486	0.3	0.00000000009228656778934	5	/	AT1G20693;AT1G20696
Cau.Cau2BG002603	0.00000000000000208784326046066	0.841339467665716	0.344	0.174	0.0000000000962537499937574	5	/	/
Cau.Cau4AG000904	0.00000000000000227925808057908	0.825405706946621	0.412	0.227	0.000000000105078356030857	5	transcript:AT4G29735.1	AT4G29735
Cau.Cau3AG001658	0.00000000000000289000128038451	0.991129845091249	0.313	0.151	0.000000000133234839028287	5	/	/
Cau.Cau1BG000422	0.00000000000000299400113699792	0.798033807134075	0.395	0.211	0.000000000138029440417878	5	transcript:AT3G50360.1	AT4G37010
Cau.Cau8AG001811	0.00000000000000604546987915715	0.278959371135504	0.704	0.432	0.000000000278708252368903	5	/	AT3G09390;AT5G02380
Cau.Cau5BG002194	0.00000000000000671242807717833	0.894884329681533	0.354	0.186	0.000000000309456359214075	5	/	AT2G43460;AT3G59540
Cau.Cau5BG000170	0.000000000000010706375762943	0.802807194614265	0.401	0.224	0.000000000493585335423197	5	/	AT1G64200;AT3G08560;AT4G11150
Cau.Cau2AG000719	0.0000000000000111891669053056	0.752570022268839	0.435	0.25	0.000000000515842972668397	5	/	AT2G42740;AT3G58700;AT4G18730;AT5G45775
Cau.Cau3AG000176	0.0000000000000126270839086641	0.883253757598705	0.296	0.143	0.000000000582133822357234	5	/	/
Cau.Cau5BG003547	0.0000000000000190424990301235	0.697215257181558	0.282	0.128	0.000000000877897290286752	5	/	AT5G23750
Cau.Cau9BG000686	0.0000000000000197161855875479	0.759248841938256	0.272	0.124	0.000000000908955587957135	5	transcript:AT5G58240.2	AT5G58240
Cau.Cau6BG000336	0.00000000000001980224801056	0.900187732984624	0.442	0.268	0.000000000912923237782836	5	/	AT1G62920;AT1G67250;AT5G38650
Cau.Cau4BG002106	0.0000000000000200343461425896	0.857375110341154	0.286	0.137	0.000000000923623425865664	5	/	/
Cau.Cau2AG000508	0.0000000000000215361209774359	0.773928298218584	0.289	0.137	0.000000000992858249301752	5	/	AT1G10630;AT1G23490;AT1G70490;AT2G47170;AT3G62290
Cau.Cau7BG001978	0.0000000000000240102721651636	1.11970077658244	0.429	0.251	0.00000000110692156735837	5	transcript:AT1G75270.1	AT1G75270
Cau.Cau3AG001949	0.00000000000002867555028936	0.888966009690917	0.374	0.203	0.00000000132200021944008	5	transcript:AT4G25890.1	AT4G25890;AT5G57290
Cau.Cau3AG000619	0.0000000000000301814839498785	0.751576867584271	0.374	0.199	0.0000000013914267730573	5	/	AT4G02450
Cau.Cau5BG003311	0.0000000000000310308134907108	0.787101176013235	0.531	0.345	0.00000000143058256354875	5	transcript:AT4G00810.2	AT3G49460;AT5G24510
Cau.Cau7BG002014	0.000000000000037561783858414	0.79069154451209	0.432	0.249	0.0000000017316733594406	5	/	AT1G07770;AT5G59850
Cau.Cau8AG000476	0.0000000000000442480193448966	0.753629790280474	0.289	0.138	0.00000000203992218783843	5	transcript:AT3G19130.1	/
Cau.Cau1BG000735	0.0000000000000473271700229389	0.53832723186073	0.667	0.456	0.00000000218187719239753	5	/	/
Cau.Cau8AG001738	0.000000000000057390266229152	0.871654020212259	0.422	0.243	0.00000000264580605369636	5	/	/
Cau.Cau3AG000163	0.0000000000000617730998967738	0.812014930801179	0.476	0.3	0.00000000284786345144107	5	/	AT1G75950
Cau.Cau5BG000994	0.000000000000104479714362514	0.481829150586365	0.728	0.555	0.00000000481672379154064	5	/	/
Cau.Cau4AG001313	0.000000000000110876855226331	0.915906997254825	0.323	0.168	0.00000000511164477964429	5	transcript:AT5G54750.1	AT5G54750
Cau.Cau7BG001910	0.000000000000123622252438812	0.797538396940935	0.296	0.147	0.0000000056992330819341	5	/	/
Cau.Cau2BG000712	0.000000000000128860937321048	0.827017709449923	0.449	0.273	0.00000000594074693237497	5	transcript:AT5G45775.2	AT2G42740;AT3G58700;AT4G18730;AT5G45775
Cau.Cau1BG000210	0.000000000000131821852027564	0.633813094267842	0.531	0.329	0.00000000607725102217474	5	transcript:AT3G51030.1	AT3G51030
Cau.Cau1BG001169	0.000000000000171352338265735	0.702101998099806	0.357	0.191	0.00000000789968549872693	5	transcript:AT1G15270.1	AT1G15270
Cau.Cau5BG000427	0.00000000000019961201999231	0.746743751224521	0.34	0.178	0.0000000092025133456855	5	/	AT1G64750;AT5G45010
Cau.Cau4AG000183	0.00000000000020325190840409	0.603330892640279	0.762	0.591	0.00000000937031948124535	5	/	AT3G48930;AT5G23740
Cau.Cau9BG001220	0.000000000000293500403716248	0.5001028805347	0.745	0.577	0.0000000135309556121265	5	transcript:AT3G04400.1	AT1G04480;AT2G33370;AT3G04400
Cau.Cau1AG000723	0.00000000000042622590583034	0.347427005226546	0.721	0.494	0.0000000196498667105903	5	transcript:AT5G65260.1	AT5G10350;AT5G65260
Cau.Cau5AG003169	0.000000000000450801615736825	0.827379910607671	0.303	0.154	0.0000000207828560886991	5	transcript:AT2G47470.1	AT2G47470
Cau.Cau2AG001994	0.000000000000793827104586689	0.33185341068828	0.68	0.438	0.0000000365970171756555	5	/	/
Cau.Cau1AG001145	0.000000000000938879581628086	0.665039572112945	0.398	0.225	0.000000043284226472218	5	/	AT1G15270
Cau.Cau5BG002139	0.000000000000975762781778726	0.569511469948253	0.687	0.521	0.0000000449846157655628	5	transcript:AT4G14320.1	AT3G23390;AT4G14320
Cau.Cau5AG002011	0.00000000000103739802803465	0.729520752097995	0.541	0.366	0.0000000478261238884536	5	transcript:AT4G15550.1	AT1G05530;AT1G05560;AT4G15550
Cau.Cau6AG001239	0.00000000000112749201417708	0.731060704290885	0.344	0.183	0.0000000519796368375916	5	/	AT5G01600
Cau.Cau6AG000621	0.00000000000122700454011968	0.462844685882974	0.929	0.833	0.0000000565673633085975	5	/	/
Cau.Cau1AG001135	0.00000000000138598708056334	0.585825340633571	0.595	0.413	0.0000000638967763881311	5	/	AT3G16080
Cau.Cau5BG002693	0.00000000000207477545909165	0.609334320787499	0.551	0.363	0.0000000956512982150433	5	/	/
Cau.Cau6BG000676	0.00000000000250437207447654	0.806575417454671	0.252	0.119	0.000000115456561377517	5	/	/
Cau.Cau4AG000339	0.00000000000296978615723763	0.706688656488868	0.293	0.148	0.000000136913081420969	5	/	/
Cau.Cau8BG000472	0.00000000000307349411963942	0.711177840707099	0.432	0.267	0.000000141694225903617	5	/	/
Cau.Cau5AG003104	0.00000000000354213253305065	0.729018408654257	0.429	0.263	0.000000163299394038701	5	/	AT3G05560;AT5G27770
Cau.Cau9AG001543	0.00000000000366746243695167	0.717658348495172	0.276	0.133	0.000000169077353268346	5	transcript:AT3G23600.1	AT3G23570;AT3G23600
Cau.Cau2AG001268	0.00000000000386397400436387	0.653476095572701	0.51	0.347	0.000000178136929549183	5	/	AT2G32765;AT4G26840
Cau.Cau9BG001691	0.00000000000666386675516226	0.83629988445069	0.371	0.214	0.00000030721758514649	5	/	AT1G54580;AT1G54630;AT3G05020;AT5G27200
Cau.Cau2BG000515	0.0000000000076347356913491	0.799902177574468	0.323	0.179	0.000000351976584842576	5	transcript:AT1G10630.2	AT1G10630;AT1G23490;AT1G70490;AT2G47170;AT3G62290
Cau.Cau4BG000570	0.00000000000794642280487192	0.474218424405655	0.568	0.368	0.000000366345984150205	5	transcript:AT5G20160.1	AT4G22380;AT5G20160
Cau.Cau5AG002203	0.00000000000870640776752658	0.626587663121556	0.568	0.397	0.00000040138281089851	5	/	AT3G23390;AT4G14320
Cau.Cau8BG001414	0.0000000000113568258588258	0.613874556510694	0.531	0.359	0.000000523572385743588	5	transcript:AT5G22440.2	AT5G22440
Cau.Cau3AG000668	0.0000000000148607622360746	0.816505251683487	0.276	0.143	0.000000685110860607512	5	/	/
Cau.Cau6AG000035	0.0000000000190684178508982	0.68720637625679	0.48	0.316	0.00000087909219976211	5	/	AT3G02080;AT5G15520;AT5G61170
Cau.Cau8BG001457	0.0000000000208696548118422	0.813765274328764	0.259	0.13	0.00000096213282613555	5	/	/
Cau.Cau4AG000698	0.0000000000270834305410457	0.672364344456174	0.609	0.463	0.00000124860031480329	5	/	/
Cau.Cau3AG001378	0.0000000000279391449346734	0.769892607208473	0.276	0.143	0.00000128805045977831	5	/	/
Cau.Cau5AG003545	0.0000000000302382128115162	0.707972103577514	0.323	0.177	0.00000139404208703652	5	/	/
Cau.Cau6AG000780	0.0000000000385582093020999	0.637456843283027	0.582	0.419	0.00000177761056524541	5	/	AT2G36170;AT3G52590
Cau.Cau7BG002080	0.0000000000488405307839228	0.780248644859957	0.289	0.155	0.00000225164615020041	5	transcript:AT5G05370.1	AT3G10860;AT5G05370
Cau.Cau7BG001431	0.0000000000575992258905869	0.611006653043543	0.582	0.421	0.00000265543951200784	5	transcript:AT3G62870.1	AT2G47610;AT3G62870
Cau.Cau6BG000033	0.0000000000997992674020642	0.741306804587546	0.425	0.275	0.00000460094582576997	5	/	AT3G02080;AT5G15520;AT5G61170
Cau.Cau3BG000520	0.000000000100469077569181	0.839125142216642	0.391	0.25	0.00000463182541409439	5	transcript:AT5G43070.1	AT1G47200;AT5G27940;AT5G43070
Cau.Cau4BG000698	0.000000000115643388079292	0.639575771454729	0.636	0.48	0.00000533139147723153	5	transcript:AT2G46330.1	/
Cau.Cau4BG000191	0.000000000116105108416529	0.530157499333579	0.731	0.598	0.0000053526777082188	5	transcript:AT3G48930.1	AT3G48930;AT5G23740
Cau.Cau9BG001863	0.000000000196755505363066	0.66016746464981	0.405	0.25	0.00000907082230824807	5	transcript:AT3G06700.3	AT3G06680;AT3G06700
